edge_id,kind,from_node,to_node,area_m2,resistance_Pa_s2_m6,target_m3_s,flow_m3_s,velocity_m_s,shortfall_m3_s,closed,flow_p05_m3_s,flow_p50_m3_s,flow_p95_m3_s,target_probability
l3-supply-2,intake,l3-in-1,l3-in-2,22,0.041,0,5.637519974925395,0.2562509079511543,0.0,False,4.393026395575876,5.664991863938197,6.886335523805372,1.0
l3-extract-2,return,l3-out-2,l3-out-1,22,0.044,0,8.785081857757687,0.3993219026253494,0.0,False,7.830484008282674,8.814551494602105,9.67408633375474,1.0
l3-working-2,working,l3-in-2,l3-stope-2,15,1.79,15,8.785081857757687,0.5856721238505125,6.214918142242313,False,7.830484008282674,8.814551494602103,9.67408633375474,0.0
l3-stope-return-2,return,l3-stope-2,l3-out-2,15,0.29000000000000004,0,8.785081857757687,0.5856721238505125,0.0,False,7.830484008282674,8.814551494602105,9.67408633375474,1.0
ramp-link-3,crosscut,l2-in-2,l3-in-2,16,0.85,0,6.259918001084456,0.3912448750677785,0.0,False,5.218031444578927,6.221721828471612,7.026455178494548,1.0
intake-shaft-4,intake,intake-3,intake-4,30,0.028,0,22.538697549085192,0.7512899183028398,0.0,False,21.087080091662042,22.510519175096444,24.248623504703396,1.0
return-shaft-4,return,return-4,return-3,28,0.027,0,25.651053667337358,0.9161090595477628,0.0,False,23.924733514990443,25.608449165256737,27.370354869614033,1.0
l4-supply-0,intake,intake-4,l4-in-0,22,0.025,0,22.538697549085192,1.024486252231145,0.0,False,21.087080091662042,22.510519175096444,24.248623504703396,1.0
l4-extract-0,return,l4-out-0,return-4,22,0.03,0,25.651053667337358,1.1659569848789708,0.0,False,23.924733514990443,25.608449165256737,27.370354869614033,1.0
l4-working-0,working,l4-in-0,l4-stope-0,13,1.63,15,9.362157420377939,0.7201659554136876,5.6378425796220615,False,8.32476742589675,9.291267182905322,10.347465186523166,0.0
l4-stope-return-0,return,l4-stope-0,l4-out-0,15,0.22,0,9.362157420377939,0.6241438280251959,0.0,False,8.32476742589675,9.291267182905322,10.347465186523166,1.0
l4-supply-1,intake,l4-in-0,l4-in-1,22,0.033,0,13.176540128707256,0.5989336422139662,0.0,False,12.100640670067204,13.266355392818156,14.416644125514633,1.0
l4-extract-1,return,l4-out-1,l4-out-0,22,0.037,0,16.28889624695942,0.7404043748617919,0.0,False,15.042358278710509,16.293192553345484,17.581626270470537,1.0
l4-working-1,working,l4-in-1,l4-stope-1,14,1.8199999999999998,18,8.405558781943162,0.600397055853083,9.594441218056838,False,7.52465690612968,8.380694235916264,9.325215796388902,0.0
l4-stope-return-1,return,l4-stope-1,l4-out-1,15,0.255,0,8.405558781943162,0.5603705854628774,0.0,False,7.52465690612968,8.380694235916264,9.325215796388902,1.0
l4-supply-2,intake,l4-in-1,l4-in-2,22,0.041,0,4.770981346764091,0.21686278848927687,0.0,False,3.950768076225441,4.849956825157664,5.761830979668556,1.0
l4-extract-2,return,l4-out-2,l4-out-1,22,0.044,0,7.883337465016257,0.3583335211371026,0.0,False,6.995466828760924,7.884143528269403,8.694676931427907,1.0
l4-working-2,working,l4-in-2,l4-stope-2,15,2.01,15,7.883337465016257,0.5255558310010838,7.116662534983743,False,6.995466828760924,7.884143528269403,8.694676931427907,0.0
l4-stope-return-2,return,l4-stope-2,l4-out-2,15,0.29000000000000004,0,7.883337465016257,0.5255558310010838,0.0,False,6.995466828760924,7.884143528269403,8.694676931427907,1.0
ramp-link-4,crosscut,l3-in-2,l4-in-2,16,0.85,0,3.1123561182521664,0.1945222573907604,0.0,False,2.303258888646917,3.0572463570250417,3.733328129003183,1.0
