edge_id,kind,from_node,to_node,area_m2,resistance_Pa_s2_m6,target_m3_s,flow_m3_s,velocity_m_s,shortfall_m3_s,closed,flow_p05_m3_s,flow_p50_m3_s,flow_p95_m3_s,target_probability
decline-intake,intake,atmosphere-in,r0c0,32,0.045,0,86.39692110520824,2.6999037845377574,0.0,False,83.55369746933613,86.45698299258457,90.22346905885303,1.0
district-fan,fan,r4c4,atmosphere-out,32,0.03,0,86.39692110520824,2.6999037845377574,0.0,False,83.55369746933613,86.45698299258457,90.22346905885301,1.0
east-0-0,intake,r0c0,r0c1,18,0.12,0,39.22485376654582,2.179158542585879,0.0,False,36.583073714104984,39.28669855535952,42.20090910177087,1.0
north-0-0,return,r0c0,r1c0,20,0.16,0,47.17206733866241,2.3586033669331203,0.0,False,44.087441719470306,47.323340948283374,50.303389076537364,1.0
east-0-1,intake,r0c1,r0c2,18,0.12,0,34.349584723199996,1.9083102623999997,0.0,False,31.875430542294914,34.38806242780696,37.017769275616374,1.0
north-0-1,crosscut,r0c1,r1c1,15,9,0,4.875269043345821,0.3250179362230547,0.0,False,4.229624447427841,4.866961515988562,5.555430973949228,1.0
east-0-2,intake,r0c2,r0c3,18,0.12,0,30.690489510249133,1.7050271950138407,0.0,False,28.498073440657915,30.718180313127114,33.093168957698765,1.0
north-0-2,crosscut,r0c2,r1c2,15,9,0,3.659095212950867,0.24393968086339113,0.0,False,3.0518306919244678,3.6634510363417743,4.308237541760341,1.0
east-0-3,intake,r0c3,r0c4,18,0.12,0,15.16284494695326,0.8423802748307367,0.0,False,13.893256200196499,15.230343590230852,16.432955868218773,1.0
north-0-3,return,r0c3,r1c3,20,0.23500000000000001,0,15.527644563295873,0.7763822281647936,0.0,False,13.746078805626201,15.526738035288531,17.146460753383348,1.0
north-0-4,return,r0c4,r1c4,20,0.26,0,15.16284494695326,0.758142247347663,0.0,False,13.893256200196499,15.230343590230852,16.432955868218773,1.0
east-1-0,intake,r1c0,r1c1,18,0.16,0,16.300364766880584,0.9055758203822547,0.0,False,14.183137753841226,16.266571241205508,18.660960713961387,1.0
north-1-0,return,r1c0,r2c0,20,0.16,0,30.871702571781825,1.5435851285890911,0.0,False,28.90247348613312,31.057828663342878,33.19427353215944,1.0
east-1-1,intake,r1c1,r1c2,18,0.16,0,17.351844691314344,0.9639913717396857,0.0,False,15.51487273567748,17.317943315774954,19.42715677032585,1.0
north-1-1,crosscut,r1c1,r2c1,15,9,0,3.823789118912061,0.25491927459413743,0.0,False,3.2755649657304344,3.8357306274121026,4.360728138539536,1.0
east-1-2,intake,r1c2,r1c3,18,0.16,0,17.533585237362963,0.9740880687423868,0.0,False,15.987260287163089,17.515367982756064,19.358103987710095,1.0
north-1-2,crosscut,r1c2,r2c2,15,9,0,3.4773546669022455,0.2318236444601497,0.0,False,3.059575087280919,3.501864702798592,3.961664557740333,1.0
east-1-3,intake,r1c3,r1c4,18,0.16,0,13.853291391570702,0.7696272995317056,0.0,False,12.275726409977903,13.847340396848406,15.600589634077433,1.0
north-1-3,return,r1c3,r2c3,20,0.23500000000000001,0,19.207938409088136,0.9603969204544068,0.0,False,17.289088350884484,19.21467328735261,21.069827972589927,1.0
north-1-4,return,r1c4,r2c4,20,0.26,0,29.01613633852396,1.450806816926198,0.0,False,27.054375432193456,28.908607620590075,31.261829059556604,1.0
east-2-0,intake,r2c0,r2c1,18,0.2,0,10.395828136719093,0.5775460075955051,0.0,False,9.098241773327164,10.444051243421459,11.689998822806464,1.0
north-2-0,return,r2c0,r3c0,20,0.16,0,20.475874435062735,1.0237937217531368,0.0,False,19.39209199682387,20.603816719577544,22.146849087587633,1.0
east-2-1,intake,r2c1,r2c2,18,0.2,0,11.271542164293205,0.6261967869051781,0.0,False,10.090613181166958,11.277927078580259,12.565332797219835,1.0
north-2-1,crosscut,r2c1,r3c1,15,9,0,2.948075091337949,0.19653833942252993,0.0,False,2.581891340449376,2.9453487957641356,3.381821878906762,1.0
east-2-2,intake,r2c2,r2c3,18,0.2,0,11.632357779530004,0.646242098862778,0.0,False,10.405452240418121,11.682319855791363,12.918402519671375,1.0
north-2-2,crosscut,r2c2,r3c2,15,9,0,3.1165390516654465,0.20776927011102977,0.0,False,2.6904207736981443,3.0969689504509064,3.532597964191041,1.0
east-2-3,working,r2c3,r2c4,18,1.3,22,11.194350974142345,0.6219083874523526,10.805649025857655,False,9.720673065107915,11.183982571241726,12.95872240883661,0.0
north-2-3,return,r2c3,r3c3,20,0.23500000000000001,0,19.645945214475795,0.9822972607237898,0.0,False,17.689983338471677,19.513389010740518,21.511175602809818,1.0
north-2-4,return,r2c4,r3c4,20,0.26,0,40.21048731266631,2.0105243656333154,0.0,False,37.73624091483854,40.1847062184288,43.29208493121483,1.0
east-3-0,intake,r3c0,r3c1,18,0.24,0,11.682098093213797,0.6490054496229888,0.0,False,10.710884973470389,11.767249758467969,12.972568147243514,1.0
north-3-0,return,r3c0,r4c0,20,0.16,0,8.79377634184894,0.439688817092447,0.0,False,7.987558293545465,8.8272727523458,9.666529233587102,1.0
east-3-1,intake,r3c1,r3c2,18,0.24,0,12.0077323698426,0.6670962427690333,0.0,False,10.831329114385776,12.08951087282039,13.30772222787275,1.0
north-3-1,return,r3c1,r4c1,20,0.185,0,2.6224408147091456,0.13112204073545727,0.0,False,1.5975855135718287,2.7298687112202207,3.7077429079185316,1.0
east-3-2,intake,r3c2,r3c3,18,0.24,0,11.245064092966343,0.6247257829425746,0.0,False,9.874666550590682,11.299646773016075,12.550892939066257,1.0
north-3-2,return,r3c2,r4c2,20,0.21000000000000002,0,3.8792073285417024,0.1939603664270851,0.0,False,2.6278706312506896,3.8858224217754183,5.236959851605409,1.0
east-3-3,working,r3c3,r3c4,18,1.5,22,18.121733799312924,1.006762988850718,3.878266200687076,False,16.059706493499544,18.18061126053371,20.335465045558024,0.0
north-3-3,return,r3c3,r4c3,20,0.23500000000000001,0,12.769275508129217,0.6384637754064608,0.0,False,10.797310202725797,12.754232553955172,14.54593860762077,1.0
north-3-4,return,r3c4,r4c4,20,0.26,0,58.33222111197924,2.916611055598962,0.0,False,55.30545301325576,58.46986760209025,61.55226447722568,1.0
east-4-0,intake,r4c0,r4c1,18,0.28,0,8.79377634184894,0.4885431301027189,0.0,False,7.987558293545465,8.8272727523458,9.666529233587102,1.0
east-4-1,intake,r4c1,r4c2,18,0.28,0,11.416217156558085,0.6342342864754492,0.0,False,10.47986250934688,11.449215271711719,12.69062040787986,1.0
east-4-2,intake,r4c2,r4c3,18,0.28,0,15.295424485099785,0.8497458047277658,0.0,False,13.965709459759212,15.390609778099144,17.117252366445047,1.0
east-4-3,working,r4c3,r4c4,18,1.7000000000000002,22,28.064699993229006,1.5591499996238336,0.0,False,25.623666771325293,28.181486539157426,30.902027039741593,1.0
