edge_id,kind,from_node,to_node,area_m2,resistance_Pa_s2_m6,target_m3_s,flow_m3_s,velocity_m_s,shortfall_m3_s,closed,flow_p05_m3_s,flow_p50_m3_s,flow_p95_m3_s,target_probability
main-fan,fan,fan-house,atmosphere-out,30,0.004,0,260.2507249951274,8.675024166504247,0.0,False,249.31890352238963,260.4054561411299,271.82818323471065,1.0
intake-shaft-0,intake,atmosphere-in,intake-0,30,0.012,0,260.2507249951274,8.675024166504247,0.0,False,249.31890352238963,260.4054561411299,271.82818323471065,1.0
return-shaft-0,return,return-0,fan-house,28,0.015,0,260.2507249951274,9.294668749825979,0.0,False,249.31890352238963,260.4054561411299,271.82818323471065,1.0
l0-supply-0,intake,intake-0,l0-in-0,22,0.025,0,64.98647073998455,2.953930488181116,0.0,False,59.91477627199044,64.59234444584274,69.63082267345607,1.0
l0-extract-0,return,l0-out-0,return-0,22,0.03,0,59.721948229178516,2.714634010417205,0.0,False,55.24708677208088,59.365051940817594,63.983855456157514,1.0
l0-working-0,working,l0-in-0,l0-stope-0,13,0.75,15,20.490839760023537,1.5762184430787336,0.0,False,18.497003956252875,20.44373670003943,22.800649643008594,1.0
l0-stope-return-0,return,l0-stope-0,l0-out-0,15,0.22,0,20.490839760023537,1.3660559840015691,0.0,False,18.497003956252875,20.44373670003943,22.800649643008594,1.0
l0-supply-1,intake,l0-in-0,l0-in-1,22,0.033,0,44.495630979961014,2.022528680907319,0.0,False,40.66090947666325,44.09759158657248,47.88044490598002,1.0
l0-extract-1,return,l0-out-1,l0-out-0,22,0.037,0,39.23110846915498,1.7832322031434082,0.0,False,36.17092038748474,38.958096363246426,42.15264576345815,1.0
l0-working-1,working,l0-in-1,l0-stope-1,14,0.94,18,15.44315814648649,1.1030827247490351,2.556841853513509,False,13.754335588756891,15.34638719225622,16.984665405684716,0.0078125
l0-stope-return-1,return,l0-stope-1,l0-out-1,15,0.255,0,15.44315814648649,1.0295438764324327,0.0,False,13.754335588756891,15.34638719225622,16.984665405684716,1.0
l0-supply-2,intake,l0-in-1,l0-in-2,22,0.041,0,29.05247283347452,1.3205669469761145,0.0,False,26.13902751236189,28.741466055875875,31.550506712539512,1.0
l0-extract-2,return,l0-out-2,l0-out-1,22,0.044,0,23.787950322668497,1.0812704692122044,0.0,False,21.4776034037037,23.713214713551984,25.907615016356658,1.0
l0-working-2,working,l0-in-2,l0-stope-2,15,1.13,15,12.601500071266052,0.8401000047510702,2.3984999287339477,False,11.25344299851111,12.518856080854247,14.125192967582604,0.00390625
l0-stope-return-2,return,l0-stope-2,l0-out-2,15,0.29000000000000004,0,12.601500071266052,0.8401000047510702,0.0,False,11.25344299851111,12.518856080854247,14.125192967582604,1.0
l0-supply-3,intake,l0-in-2,l0-in-3,22,0.049,0,16.45097276220847,0.747771489191294,0.0,False,13.930957033800626,16.38092478140598,18.501943258534403,1.0
l0-extract-3,return,l0-out-3,l0-out-2,22,0.051000000000000004,0,11.186450251402446,0.5084750114273839,0.0,False,9.953131342937278,11.156685959992304,12.347182537099453,1.0
