edge_id,kind,from_node,to_node,area_m2,resistance_Pa_s2_m6,target_m3_s,flow_m3_s,velocity_m_s,shortfall_m3_s,closed,flow_p05_m3_s,flow_p50_m3_s,flow_p95_m3_s,target_probability
l0-supply-3,intake,l0-in-2,l0-in-3,22,0.049,0,21.79347999665696,0.9906127271207709,0.0,False,18.42702896625317,22.030670840371165,24.500935233803794,1.0
l0-extract-3,return,l0-out-3,l0-out-2,22,0.051000000000000004,0,17.415334717088612,0.7916061235040278,0.0,False,15.908815477760035,17.374994166421168,19.006930930370114,1.0
l0-working-3,working,l0-in-3,l0-stope-3,16,1.32,18,17.415334717088612,1.0884584198180383,0.5846652829113879,False,15.908815477760035,17.374994166421168,19.006930930370114,0.2890625
l0-stope-return-3,return,l0-stope-3,l0-out-3,15,0.325,0,17.415334717088612,1.1610223144725742,0.0,False,15.908815477760035,17.374994166421168,19.006930930370114,1.0
intake-shaft-1,intake,intake-0,intake-1,30,0.016,0,126.33205144204591,4.21106838140153,0.0,False,119.98808241882675,126.53701655516547,132.2277359778605,1.0
return-shaft-1,return,return-1,return-0,28,0.018,0,130.71019672161424,4.6682213114862225,0.0,False,124.91406702171822,130.959375632751,136.5788618076974,1.0
l1-supply-0,intake,intake-1,l1-in-0,22,0.025,0,68.04266600985925,3.092848454993602,0.0,False,63.70586810689569,68.21138312763,72.5455647315797,1.0
l1-extract-0,return,l1-out-0,return-1,22,0.03,0,69.5116294909419,3.1596195223155408,0.0,False,65.99835971869277,69.71911863683948,73.08686411733909,1.0
l1-working-0,working,l1-in-0,l1-stope-0,13,0.97,15,22.46688245245943,1.7282217271122637,0.0,False,20.28416078772009,22.52713936123228,24.83637538399238,1.0
l1-stope-return-0,return,l1-stope-0,l1-out-0,15,0.22,0,22.46688245245943,1.4977921634972953,0.0,False,20.28416078772009,22.52713936123228,24.83637538399238,1.0
l1-supply-1,intake,l1-in-0,l1-in-1,22,0.033,0,45.57578355739982,2.0716265253363555,0.0,False,41.92225049423734,45.65314743694712,49.094741669236605,1.0
l1-extract-1,return,l1-out-1,l1-out-0,22,0.037,0,47.04474703848246,2.138397592658294,0.0,False,44.249040607020774,46.95231180908223,49.999872283714545,1.0
l1-working-1,working,l1-in-1,l1-stope-1,14,1.16,18,17.837718377926162,1.2741227412804401,0.1622816220738379,False,16.214158846042494,17.88046816911332,19.897965577897125,0.45703125
l1-stope-return-1,return,l1-stope-1,l1-out-1,15,0.255,0,17.837718377926162,1.1891812251950775,0.0,False,16.214158846042494,17.88046816911332,19.897965577897125,1.0
