edge_id,kind,from_node,to_node,area_m2,resistance_Pa_s2_m6,target_m3_s,flow_m3_s,velocity_m_s,shortfall_m3_s,closed,flow_p05_m3_s,flow_p50_m3_s,flow_p95_m3_s,target_probability
main-fan,fan,fan-house,atmosphere-out,30,0.004,0,193.4267366925838,6.447557889752793,0.0,False,187.52658662364544,193.72269775793228,198.95733015374026,1.0
intake-shaft-0,intake,atmosphere-in,intake-0,30,0.012,0,193.4267366925838,6.447557889752793,0.0,False,187.52658662364544,193.72269775793228,198.95733015374026,1.0
return-shaft-0,return,return-0,fan-house,28,0.015,0,193.4267366925838,6.9080977390208504,0.0,False,187.52658662364544,193.72269775793228,198.95733015374026,1.0
l0-supply-0,intake,intake-0,l0-in-0,22,0.025,0,104.07257994581447,4.7305718157188394,0.0,False,98.72945442927322,104.18205519444035,108.74516334637838,1.0
l0-extract-0,return,l0-out-0,return-0,22,0.03,0,102.44658644682497,4.6566630203102255,0.0,False,98.37691582913602,102.82832741356177,106.54723002339217,1.0
l0-working-0,working,l0-in-0,l0-stope-0,13,0.75,15,37.55616620991959,2.8889358623015067,0.0,False,34.35119436217034,37.490601742524234,40.927225984538744,1.0
l0-stope-return-0,return,l0-stope-0,l0-out-0,15,0.22,0,37.55616620991959,2.503744413994639,0.0,False,34.35119436217034,37.490601742524234,40.927225984538744,1.0
l0-supply-1,intake,l0-in-0,l0-in-1,22,0.033,0,66.51641373589487,3.0234733516315853,0.0,False,61.74016175254091,66.44090227879349,70.73699375482022,1.0
l0-extract-1,return,l0-out-1,l0-out-0,22,0.037,0,64.89042023690537,2.9495645562229713,0.0,False,61.7270491419913,64.99275362530746,68.18413450948935,1.0
l0-working-1,working,l0-in-1,l0-stope-1,14,0.94,18,29.87207015269186,2.133719296620847,0.0,False,27.383894109819842,30.02502418018008,32.83302134849679,1.0
l0-stope-return-1,return,l0-stope-1,l0-out-1,15,0.255,0,29.87207015269186,1.9914713435127909,0.0,False,27.383894109819842,30.02502418018008,32.83302134849679,1.0
l0-supply-2,intake,l0-in-1,l0-in-2,22,0.041,0,36.644343583203,1.665651981054682,0.0,False,31.8385516480118,36.43015116153285,40.193490238063504,1.0
l0-extract-2,return,l0-out-2,l0-out-1,22,0.044,0,35.01835008421352,1.5917431856460693,0.0,False,32.533659378600184,34.93927385697347,37.09653067766824,1.0
l0-working-2,working,l0-in-2,l0-stope-2,15,1.13,15,25.96497274519085,1.7309981830127232,0.0,False,23.514600514086936,25.83631584887725,28.153776012330773,1.0
l0-stope-return-2,return,l0-stope-2,l0-out-2,15,0.29000000000000004,0,25.96497274519085,1.7309981830127232,0.0,False,23.514600514086936,25.83631584887725,28.153776012330773,1.0
intake-shaft-1,intake,intake-0,intake-1,30,0.016,0,89.35415674676936,2.978471891558979,0.0,False,85.08132692844612,89.62105130059592,94.14976754819466,1.0
return-shaft-1,return,return-1,return-0,28,0.018,0,90.98015024575885,3.249291080205673,0.0,False,87.24733969322682,90.99876352426145,95.07940866879503,1.0
l1-supply-0,intake,intake-1,l1-in-0,22,0.025,0,89.35415674676936,4.061552579398607,0.0,False,85.08132692844612,89.62105130059592,94.14976754819466,1.0
l1-extract-0,return,l1-out-0,return-1,22,0.03,0,90.98015024575885,4.13546137480722,0.0,False,87.24733969322682,90.99876352426145,95.07940866879503,1.0
l1-working-0,working,l1-in-0,l1-stope-0,13,0.97,15,32.138394294596694,2.472184176507438,0.0,False,29.404107115654384,32.03415113242046,35.32860120811023,1.0
l1-stope-return-0,return,l1-stope-0,l1-out-0,15,0.22,0,32.138394294596694,2.1425596196397794,0.0,False,29.404107115654384,32.03415113242046,35.32860120811023,1.0
l1-supply-1,intake,l1-in-0,l1-in-1,22,0.033,0,57.21576245217266,2.6007164750987575,0.0,False,53.67366346661501,57.42775861582851,61.63919064377545,1.0
l1-extract-1,return,l1-out-1,l1-out-0,22,0.037,0,58.841755951162156,2.6746252705073705,0.0,False,55.45507086623841,58.72824164480721,61.5963467263945,1.0
l1-working-1,working,l1-in-1,l1-stope-1,14,1.16,18,26.490689529297615,1.892192109235544,0.0,False,24.588633613724067,26.458901760532875,29.023048554202997,1.0
l1-stope-return-1,return,l1-stope-1,l1-out-1,15,0.255,0,26.490689529297615,1.766045968619841,0.0,False,24.588633613724067,26.458901760532875,29.023048554202997,1.0
l1-supply-2,intake,l1-in-1,l1-in-2,22,0.041,0,30.72507292287505,1.3965942237670477,0.0,False,27.07394916391151,30.784184620031567,35.05908957266074,1.0
l1-extract-2,return,l1-out-2,l1-out-1,22,0.044,0,32.351066421864545,1.4705030191756612,0.0,False,29.898988766342843,32.27201627562401,34.548897951233684,1.0
l1-working-2,working,l1-in-2,l1-stope-2,15,1.35,15,23.532934545096154,1.5688623030064102,0.0,False,21.616282649623443,23.457063600942334,25.718645137728327,1.0
l1-stope-return-2,return,l1-stope-2,l1-out-2,15,0.29000000000000004,0,23.532934545096154,1.5688623030064102,0.0,False,21.616282649623443,23.457063600942334,25.718645137728327,1.0
ramp-link-1,crosscut,l0-in-2,l1-in-2,16,0.85,0,1.6259934989894922,0.10162459368684326,0.0,False,-2.8259255015211124,1.5648001528963271,4.8988806090548085,1.0
aux-duct-0-0,intake,l0-in-2,duct-0-0,2.2,2.5,0,9.053377339022662,4.115171517737573,0.0,False,8.445861604381104,9.044481552584525,9.752515064024784,1.0
aux-duct-0-1,intake,duct-0-0,duct-0-1,2.2,3.3,0,9.053377339022662,4.115171517737573,0.0,False,8.445861604381104,9.044481552584525,9.752515064024784,1.0
aux-duct-0-2,intake,duct-0-1,duct-0-2,2.2,4.1,0,9.053377339022662,4.115171517737573,0.0,False,8.445861604381104,9.044481552584525,9.752515064024784,1.0
heading-work-0,working,duct-0-2,heading-face-0,12,1.4,8,9.053377339022662,0.7544481115852218,0.0,False,8.445861604381104,9.044481552584525,9.752515064024784,1.0
heading-return-a-0,return,heading-face-0,heading-return-0,18,0.18,0,9.053377339022662,0.5029654077234812,0.0,False,8.445861604381104,9.044481552584525,9.752515064024784,1.0
