edge_id,kind,from_node,to_node,area_m2,resistance_Pa_s2_m6,target_m3_s,flow_m3_s,velocity_m_s,shortfall_m3_s,closed,flow_p05_m3_s,flow_p50_m3_s,flow_p95_m3_s,target_probability
return-shaft-1,return,return-1,return-0,28,0.018,0,104.5284352790736,3.733158402824057,0.0,False,100.82524296089817,105.06961740106854,109.155796928612,1.0
l1-supply-0,intake,intake-1,l1-in-0,22,0.025,0,55.65586840171584,2.529812200077993,0.0,False,52.34255883731111,56.12842601408385,58.97676511029893,1.0
l1-extract-0,return,l1-out-0,return-1,22,0.03,0,57.71764499542675,2.623529317973943,0.0,False,54.799448628853426,57.756976508187066,61.67185010125087,1.0
l1-working-0,working,l1-in-0,l1-stope-0,7,3.298,12,21.307794986691658,3.0439707123845223,0.0,False,19.075127122151695,21.3083418367209,23.745915554548763,1.0
l1-stope-return-0,return,l1-stope-0,l1-out-0,15,0.22,0,21.307794986691658,1.4205196657794439,0.0,False,19.075127122151695,21.3083418367209,23.745915554548763,1.0
l1-supply-1,intake,l1-in-0,l1-in-1,22,0.033,0,34.34807341502419,1.5612760643192813,0.0,False,31.468538728146815,34.57647404549563,37.73856027311788,1.0
l1-extract-1,return,l1-out-1,l1-out-0,22,0.037,0,36.409850008735084,1.654993182215231,0.0,False,33.914305895239615,36.471179777543504,39.565994801175904,1.0
l1-working-1,working,l1-in-1,l1-stope-1,7,3.9439999999999995,12,18.958765706217488,2.7083951008882123,0.0,False,17.027325769192725,18.983225606111468,21.45979573871052,1.0
l1-stope-return-1,return,l1-stope-1,l1-out-1,15,0.255,0,18.958765706217488,1.2639177137478326,0.0,False,17.027325769192725,18.983225606111468,21.45979573871052,1.0
l1-supply-2,intake,l1-in-1,l1-in-2,22,0.041,0,15.389307708806701,0.6995139867639409,0.0,False,12.557077454258122,15.52176441645032,18.582599461161976,1.0
l1-extract-2,return,l1-out-2,l1-out-1,22,0.044,0,17.4510843025176,0.7932311046598909,0.0,False,15.618027112123466,17.565387464002814,19.37313766421407,1.0
l1-working-2,working,l1-in-2,l1-stope-2,7,4.59,12,17.4510843025176,2.4930120432168,0.0,False,15.618027112123466,17.565387464002814,19.37313766421407,1.0
l1-stope-return-2,return,l1-stope-2,l1-out-2,15,0.29000000000000004,0,17.4510843025176,1.16340562016784,0.0,False,15.618027112123466,17.565387464002814,19.37313766421407,1.0
ramp-link-1,crosscut,l0-in-2,l1-in-2,16,0.85,0,3.3211657740289358,0.20757286087680848,0.0,False,-0.6978507424783342,3.4478563327556686,6.358397533295017,1.0
intake-shaft-2,intake,intake-1,intake-2,30,0.02,0,45.55140110332882,1.5183800367776275,0.0,False,43.47096788410546,45.831639355173174,48.9404866193169,1.0
return-shaft-2,return,return-2,return-1,28,0.020999999999999998,0,46.81079028364685,1.6718139387016733,0.0,False,44.62046806396206,47.10802600776561,49.91168763384404,1.0
l2-supply-0,intake,intake-2,l2-in-0,22,0.025,0,45.55140110332882,2.070518231969492,0.0,False,43.47096788410546,45.831639355173174,48.9404866193169,1.0
l2-extract-0,return,l2-out-0,return-2,22,0.03,0,46.81079028364685,2.1277631947112208,0.0,False,44.62046806396206,47.10802600776561,49.91168763384404,1.0
l2-working-0,working,l2-in-0,l2-stope-0,6,5.236,12,16.9607070327632,2.8267845054605334,0.0,False,15.297722356113118,17.060578080750474,19.04090195736665,1.0
l2-stope-return-0,return,l2-stope-0,l2-out-0,15,0.22,0,16.9607070327632,1.1307138021842134,0.0,False,15.297722356113118,17.060578080750474,19.04090195736665,1.0
l2-supply-1,intake,l2-in-0,l2-in-1,22,0.033,0,28.590694070565622,1.2995770032075282,0.0,False,26.348645346674143,28.76731911530474,31.45511828991156,1.0
l2-extract-1,return,l2-out-1,l2-out-0,22,0.037,0,29.850083250883657,1.356821965949257,0.0,False,28.03438427773273,29.976941329869405,32.165589819492595,1.0
l2-working-1,working,l2-in-1,l2-stope-1,6,6.072,12,15.446365740717326,2.5743942901195545,0.0,False,13.825312618216515,15.509590212329043,17.491091280567428,1.0
l2-stope-return-1,return,l2-stope-1,l2-out-1,15,0.255,0,15.446365740717326,1.0297577160478217,0.0,False,13.825312618216515,15.509590212329043,17.491091280567428,1.0
l2-supply-2,intake,l2-in-1,l2-in-2,22,0.041,0,13.144328329848296,0.597469469538559,0.0,False,11.024480265938784,13.074625387468895,16.195451914390468,1.0
l2-extract-2,return,l2-out-2,l2-out-1,22,0.044,0,14.403717510166336,0.654714432280288,0.0,False,12.923157724206972,14.470716371074756,16.139509284827543,1.0
l2-working-2,working,l2-in-2,l2-stope-2,6,6.9079999999999995,12,14.403717510166334,2.4006195850277225,0.0,False,12.923157724206972,14.470716371074756,16.13950928482754,0.9921875
l2-stope-return-2,return,l2-stope-2,l2-out-2,15,0.29000000000000004,0,14.403717510166334,0.9602478340110889,0.0,False,12.923157724206972,14.470716371074756,16.139509284827543,1.0
ramp-link-2,crosscut,l1-in-2,l2-in-2,16,0.85,0,1.2593891803180368,0.0787118237698773,0.0,False,-1.3681067916870844,1.460233994408398,3.4327795187871084,1.0
